Record Length,40000,,Source,CH1
Sample Interval,CH1:0.0003999999899,,Second,Volt
,,,6.147199631,0.48
,,,6.147599697,0.5
,,,6.147999763,0.5
,,,6.14839983,0.48
,,,6.148799896,0.5
,,,6.149199963,0.48
,,,6.149600029,0.5
,,,6.149999619,0.48
,,,6.150399685,0.48
,,,6.150799751,0.5
,,,6.151199818,0.5
,,,6.151599884,0.48
,,,6.15199995,0.48
,,,6.152400017,0.5
,,,6.152799606,0.48
,,,6.153199673,0.48
,,,6.153599739,0.48
,,,6.153999805,0.48
,,,6.154399872,0.48
,,,6.154799938,0.48
,,,6.155200005,0.5
,,,6.155600071,0.5
,,,6.15599966,0.5
,,,6.156399727,0.48
,,,6.156799793,0.5
,,,6.15719986,0.5
,,,6.157599926,0.52
,,,6.157999992,0.5
,,,6.158400059,0.5
,,,6.158799648,0.48
,,,6.159199715,0.5
,,,6.159599781,0.48
,,,6.159999847,0.48
,,,6.160399914,0.48
,,,6.16079998,0.48
,,,6.161200047,0.48
,,,6.161599636,0.48
,,,6.161999702,0.48
,,,6.162399769,0.5
,,,6.162799835,0.48
,,,6.163199902,0.48
,,,6.163599968,0.48
,,,6.164000034,0.5
,,,6.164399624,0.5
,,,6.16479969,0.48
,,,6.165199757,0.5
,,,6.165599823,0.5
,,,6.165999889,0.5
,,,6.166399956,0.48
,,,6.166800022,0.5
,,,6.167199612,0.5
,,,6.167599678,0.48
,,,6.167999744,0.5
,,,6.168399811,0.5
,,,6.168799877,0.5
,,,6.169199944,0.5
,,,6.16960001,0.5
,,,6.170000076,0.48
,,,6.170399666,0.5
,,,6.170799732,0.48
,,,6.171199799,0.5
,,,6.171599865,0.5
,,,6.171999931,0.48
,,,6.172399998,0.48
,,,6.172800064,0.5
,,,6.173199654,0.48
,,,6.17359972,0.48
,,,6.173999786,0.5
,,,6.174399853,0.48
,,,6.174799919,0.48
,,,6.175199986,0.5
,,,6.175600052,0.48
,,,6.175999641,0.48
,,,6.176399708,0.48
,,,6.176799774,0.48
,,,6.177199841,0.5
,,,6.177599907,0.48
,,,6.177999973,0.5
,,,6.17840004,0.48
,,,6.178799629,0.5
,,,6.179199696,0.48
,,,6.179599762,0.48
,,,6.179999828,0.5
,,,6.180399895,0.5
,,,6.180799961,0.5
,,,6.181200027,0.48
,,,6.181599617,0.5
,,,6.181999683,0.52
,,,6.18239975,0.48
,,,6.182799816,0.5
,,,6.183199883,0.5
,,,6.183599949,0.5
,,,6.184000015,0.5
,,,6.184400082,0.5
,,,6.184799671,0.48
,,,6.185199738,0.48
,,,6.185599804,0.48
,,,6.18599987,0.48
,,,6.186399937,0.5
,,,6.186800003,0.48
,,,6.187200069,0.5
,,,6.187599659,0.48
,,,6.187999725,0.48
,,,6.188399792,0.48
,,,6.188799858,0.48
,,,6.189199924,0.46
,,,6.189599991,0.5
,,,6.190000057,0.5
,,,6.190399647,0.48
,,,6.190799713,0.5
,,,6.19119978,0.48
,,,6.191599846,0.5
,,,6.191999912,0.48
,,,6.192399979,0.48
,,,6.192800045,0.5
,,,6.193199635,0.48
,,,6.193599701,0.48
,,,6.193999767,0.48
,,,6.194399834,0.02
,,,6.1947999,0.02
,,,6.195199966,0.02
,,,6.195600033,0
,,,6.195999622,0
,,,6.196399689,0.02
,,,6.196799755,0.04
,,,6.197199821,0.02
,,,6.197599888,0.02
,,,6.197999954,0.02
,,,6.198400021,0.04
,,,6.19879961,0.02
,,,6.199199677,0.02
,,,6.199599743,0.04
,,,6.199999809,0.02
,,,6.200399876,0.02
,,,6.200799942,0.02
,,,6.201200008,0.02
,,,6.201600075,0.02
,,,6.201999664,0.04
,,,6.202399731,0.02
,,,6.202799797,0.02
,,,6.203199863,0.02
,,,6.20359993,0.02
,,,6.203999996,0.02
,,,6.204400063,0.04
,,,6.204799652,0.02
,,,6.205199718,0.02
,,,6.205599785,0.04
,,,6.205999851,0.02
,,,6.206399918,0.04
,,,6.206799984,0.04
,,,6.20720005,0.04
,,,6.20759964,0.02
,,,6.207999706,0.02
,,,6.208399773,0.04
,,,6.208799839,0.04
,,,6.209199905,0.02
,,,6.209599972,0.02
,,,6.210000038,0.02
,,,6.210399628,0.04
,,,6.210799694,0.04
,,,6.21119976,0.02
,,,6.211599827,0.02
,,,6.211999893,0.02
,,,6.21239996,0.02
,,,6.212800026,0.02
,,,6.213199615,0.04
,,,6.213599682,0.02
,,,6.213999748,0.02
,,,6.214399815,0.04
,,,6.214799881,0.02
,,,6.215199947,0.02
,,,6.215600014,0.02
,,,6.21600008,0.04
,,,6.21639967,0.02
,,,6.216799736,0.04
,,,6.217199802,0.04
,,,6.217599869,0.02
,,,6.217999935,0.02
,,,6.218400002,0.04
,,,6.218800068,0.02
,,,6.219199657,0.04
,,,6.219599724,0.04
,,,6.21999979,0.02
,,,6.220399857,0.04
,,,6.220799923,0.04
,,,6.221199989,0.02
,,,6.221600056,0.04
,,,6.221999645,0.02
,,,6.222399712,0.02
,,,6.222799778,0.02
,,,6.223199844,0.02
,,,6.223599911,0.02
,,,6.223999977,0.02
,,,6.224400043,0.02
,,,6.224799633,0.04
,,,6.225199699,0.02
,,,6.225599766,0.02
,,,6.225999832,0.02
,,,6.226399899,0.04
,,,6.226799965,0.04
,,,6.227200031,0.02
,,,6.227599621,0.02
,,,6.227999687,0.02
,,,6.228399754,0.04
,,,6.22879982,0.02
,,,6.229199886,0.02
,,,6.229599953,0.04
,,,6.230000019,0.04
,,,6.230399609,0.04
,,,6.230799675,0.04
,,,6.231199741,0.04
,,,6.231599808,0.02
,,,6.231999874,0.04
,,,6.23239994,0.02
,,,6.232800007,0.02
,,,6.233200073,0.02
,,,6.233599663,0.04
,,,6.233999729,0.04
,,,6.234399796,0.02
,,,6.234799862,0.04
,,,6.235199928,0.02
,,,6.235599995,0.02
,,,6.236000061,0.04
,,,6.236399651,0.02
,,,6.236799717,0.04
,,,6.237199783,0.02
,,,6.23759985,0
,,,6.237999916,0.04
,,,6.238399982,0.02
,,,6.238800049,0.04
,,,6.239199638,0.02
,,,6.239599705,0.02
,,,6.239999771,0.02
,,,6.240399837,0
,,,6.240799904,0.02
,,,6.24119997,0.02
,,,6.241600037,0.02
,,,6.241999626,0
,,,6.242399693,0.02
,,,6.242799759,0.02
,,,6.243199825,0.02
,,,6.243599892,0.02
,,,6.243999958,0.02
,,,6.244400024,0.02
,,,6.244799614,0.04
,,,6.24519968,0.02
,,,6.245599747,0
,,,6.245999813,0
,,,6.246399879,0
,,,6.246799946,0.02
,,,6.247200012,0.02
,,,6.247600079,0.02
,,,6.247999668,0
,,,6.248399735,0.02
,,,6.248799801,0
,,,6.249199867,0.02
,,,6.249599934,0.02
,,,6.25,0.04
,,,6.250400066,0.04
,,,6.250799656,0.02
,,,6.251199722,0.04
,,,6.251599789,0.02
,,,6.251999855,0.02
,,,6.252399921,0.02
,,,6.252799988,0.02
,,,6.253200054,0.02
,,,6.253599644,0.02
,,,6.25399971,0.04
,,,6.254399776,0.02
,,,6.254799843,0.02
,,,6.255199909,0.02
,,,6.255599976,0.02
,,,6.256000042,0.02
,,,6.256399632,0
,,,6.256799698,0.02
,,,6.257199764,0.02
,,,6.257599831,0.02
,,,6.257999897,0.02
,,,6.258399963,0.02
,,,6.25880003,0.04
,,,6.259199619,0.02
,,,6.259599686,0.02
,,,6.259999752,0.04
,,,6.260399818,0.02
,,,6.260799885,0.04
,,,6.261199951,0.04
,,,6.261600018,0.02
,,,6.261999607,0.02
,,,6.262399673,0.02
,,,6.26279974,0.04
,,,6.263199806,0.02
,,,6.263599873,0.02
,,,6.263999939,0.02
,,,6.264400005,0.02
,,,6.264800072,0.04
,,,6.265199661,0
,,,6.265599728,0.04
,,,6.265999794,0
,,,6.26639986,0.04
,,,6.266799927,0.02
,,,6.267199993,0.04
,,,6.26760006,0
,,,6.267999649,0
,,,6.268399715,0
,,,6.268799782,0.02
,,,6.269199848,0.02
,,,6.269599915,0.02
,,,6.269999981,0.02
,,,6.270400047,0.02
,,,6.270799637,0.02
,,,6.271199703,0.04
,,,6.27159977,0
,,,6.271999836,0.02
,,,6.272399902,0.02
,,,6.272799969,0.02
,,,6.273200035,0.02
,,,6.273599625,0
,,,6.273999691,0
,,,6.274399757,0.02
,,,6.274799824,0
,,,6.27519989,0.02
,,,6.275599957,0.02
,,,6.276000023,0.02
,,,6.276399612,0.04
,,,6.276799679,0.02
,,,6.277199745,0.02
,,,6.277599812,0
,,,6.277999878,0.02
,,,6.278399944,0.02
,,,6.278800011,0.02
,,,6.279200077,0.02
,,,6.279599667,0.02
,,,6.279999733,0.02
,,,6.280399799,0.04
,,,6.280799866,0.02
,,,6.281199932,0.02
,,,6.281599998,0.04
,,,6.282000065,0.02
,,,6.282399654,0.02
,,,6.282799721,0.02
,,,6.283199787,0.02
,,,6.283599854,0.02
,,,6.28399992,0.02
,,,6.284399986,0.02
,,,6.284800053,0
,,,6.285199642,0.02
,,,6.285599709,0.02
,,,6.285999775,0.02
,,,6.286399841,0.02
,,,6.286799908,0.02
,,,6.287199974,0.04
,,,6.28760004,0.02
,,,6.28799963,0.02
,,,6.288399696,0.02
,,,6.288799763,0.02
,,,6.289199829,0.02
,,,6.289599895,0.04
,,,6.289999962,0.02
,,,6.290400028,0.02
,,,6.290799618,0.02
,,,6.291199684,0.02
,,,6.291599751,0.02
,,,6.291999817,0.02
,,,6.292399883,0.04
,,,6.29279995,0.02
,,,6.293200016,0.02
,,,6.293599606,0.02
,,,6.293999672,0.02
,,,6.294399738,0.02
,,,6.294799805,0.02
,,,6.295199871,0.02
,,,6.295599937,0.02
,,,6.296000004,0.02
,,,6.29640007,0.02
,,,6.29679966,0.04
,,,6.297199726,0.02
,,,6.297599792,0
,,,6.297999859,0.02
,,,6.298399925,0.02
,,,6.298799992,0.5
,,,6.299200058,0.48
,,,6.299599648,0.48
,,,6.299999714,0.48
,,,6.30039978,0.5
,,,6.300799847,0.48
,,,6.301199913,0.48
,,,6.301599979,0.5
,,,6.302000046,0.5
,,,6.302399635,0.5
,,,6.302799702,0.48
,,,6.303199768,0.5
,,,6.303599834,0.48
,,,6.303999901,0.48
,,,6.304399967,0.48
,,,6.304800034,0.5
,,,6.305199623,0.48
,,,6.305599689,0.5
,,,6.305999756,0.48
,,,6.306399822,0.48
,,,6.306799889,0.5
,,,6.307199955,0.48
,,,6.307600021,0.48
,,,6.307999611,0.48
,,,6.308399677,0.48
,,,6.308799744,0.48
,,,6.30919981,0.48
,,,6.309599876,0.48
,,,6.309999943,0.48
,,,6.310400009,0.48
,,,6.310800076,0.48
,,,6.311199665,0.5
,,,6.311599731,0.48
,,,6.311999798,0.48
,,,6.312399864,0.48
,,,6.312799931,0.48
,,,6.313199997,0.48
,,,6.313600063,0.48
,,,6.313999653,0.48
,,,6.314399719,0.48
,,,6.314799786,0.48
,,,6.315199852,0.48
,,,6.315599918,0.48
,,,6.315999985,0.48
,,,6.316400051,0.48
,,,6.316799641,0.48
,,,6.317199707,0.48
,,,6.317599773,0.48
,,,6.31799984,0.5
,,,6.318399906,0.48
,,,6.318799973,0.5
,,,6.319200039,0.48
,,,6.319599628,0.48
,,,6.319999695,0.48
,,,6.320399761,0.48
,,,6.320799828,0.5
,,,6.321199894,0.48
,,,6.32159996,0.5
,,,6.322000027,0.5
,,,6.322399616,0.5
,,,6.322799683,0.48
,,,6.323199749,0.48
,,,6.323599815,0.48
,,,6.323999882,0.5
,,,6.324399948,0.52
,,,6.324800015,0.48
,,,6.325199604,0.48
,,,6.32559967,0.48
,,,6.325999737,0.5
,,,6.326399803,0.5
,,,6.32679987,0.5
,,,6.327199936,0.48
,,,6.327600002,0.5
,,,6.328000069,0.48
,,,6.328399658,0.5
,,,6.328799725,0.5
,,,6.329199791,0.48
,,,6.329599857,0.5
,,,6.329999924,0.48
,,,6.33039999,0.5
,,,6.330800056,0.5
,,,6.331199646,0.5
,,,6.331599712,0.48
,,,6.331999779,0.5
,,,6.332399845,0.48
,,,6.332799912,0.5
,,,6.333199978,0.5
,,,6.333600044,0.48
,,,6.333999634,0.48
,,,6.3343997,0.5
,,,6.334799767,0.5
,,,6.335199833,0.48
,,,6.335599899,0.48
,,,6.335999966,0.5
,,,6.336400032,0.5
,,,6.336799622,0.5
,,,6.337199688,0.48
,,,6.337599754,0.5
,,,6.337999821,0.5
,,,6.338399887,0.48
,,,6.338799953,0.48
,,,6.33920002,0.48
,,,6.339599609,0.48
,,,6.339999676,0.48
,,,6.340399742,0.5
,,,6.340799809,0.5
,,,6.341199875,0.5
,,,6.341599941,0.5
,,,6.342000008,0.48
,,,6.342400074,0.5
,,,6.342799664,0.48
,,,6.34319973,0.48
,,,6.343599796,0.48
,,,6.343999863,0.48
,,,6.344399929,0.48
,,,6.344799995,0.5
,,,6.345200062,0.48
,,,6.345599651,0.48
,,,6.345999718,0.5
,,,6.346399784,0.5
,,,6.34679985,0.48
,,,6.347199917,0.48
,,,6.347599983,0.5
,,,6.34800005,0.5
,,,6.348399639,0.5
,,,6.348799706,0.48
,,,6.349199772,0.5
,,,6.349599838,0.5
,,,6.349999905,0.48
,,,6.350399971,0.5
,,,6.350800037,0.48
,,,6.351199627,0.48
,,,6.351599693,0.48
,,,6.35199976,0.5
,,,6.352399826,0.48
,,,6.352799892,0.48
,,,6.353199959,0.5
,,,6.353600025,0.46
,,,6.353999615,0.48
,,,6.354399681,0.48
,,,6.354799747,0.48
,,,6.355199814,0.5
,,,6.35559988,0.48
,,,6.355999947,0.48
,,,6.356400013,0.48
,,,6.356799603,0.48
,,,6.357199669,0.48
,,,6.357599735,0.48
,,,6.357999802,0.48
,,,6.358399868,0.5
,,,6.358799934,0.5
,,,6.359200001,0.5
,,,6.359600067,0.48
,,,6.359999657,0.48
,,,6.360399723,0.5
,,,6.360799789,0.48
,,,6.361199856,0.48
,,,6.361599922,0.48
,,,6.361999989,0.48
,,,6.362400055,0.48
,,,6.362799644,0.5
,,,6.363199711,0.48
,,,6.363599777,0.48
,,,6.363999844,0.48
,,,6.36439991,0.5
,,,6.364799976,0.5
,,,6.365200043,0.5
,,,6.365599632,0.48
,,,6.365999699,0.48
,,,6.366399765,0.48
,,,6.366799831,0.48
,,,6.367199898,0.5
,,,6.367599964,0.5
,,,6.368000031,0.48
,,,6.36839962,0.5
,,,6.368799686,0.48
,,,6.369199753,0.5
,,,6.369599819,0.48
,,,6.369999886,0.48
,,,6.370399952,0.48
,,,6.370800018,0.48
,,,6.371199608,0.48
,,,6.371599674,0.48
,,,6.371999741,0.5
,,,6.372399807,0.48
,,,6.372799873,0.48
,,,6.37319994,0.48
,,,6.373600006,0.48
,,,6.374000072,0.5
,,,6.374399662,0.5
,,,6.374799728,0.48
,,,6.375199795,0.48
,,,6.375599861,0.48
,,,6.375999928,0.5
,,,6.376399994,0.48
,,,6.37680006,0.48
,,,6.37719965,0.48
,,,6.377599716,0.48
,,,6.377999783,0.5
,,,6.378399849,0.48
,,,6.378799915,0.48
,,,6.379199982,0.48
,,,6.379600048,0.5
,,,6.379999638,0.48
,,,6.380399704,0.5
,,,6.38079977,0.48
,,,6.381199837,0.48
,,,6.381599903,0.5
,,,6.381999969,0.5
,,,6.382400036,0.48
,,,6.382799625,0.48
,,,6.383199692,0.48
,,,6.383599758,0.5
,,,6.383999825,0.52
,,,6.384399891,0.5
,,,6.384799957,0.5
,,,6.385200024,0.48
,,,6.385599613,0.5
,,,6.38599968,0.52
,,,6.386399746,0.48
,,,6.386799812,0.48
,,,6.387199879,0.48
,,,6.387599945,0.5
,,,6.388000011,0.48
,,,6.388399601,0.48
,,,6.388799667,0.48
,,,6.389199734,0.48
,,,6.3895998,0.48
,,,6.389999866,0.5
,,,6.390399933,0.48
,,,6.390799999,0.48
,,,6.391200066,0.48
,,,6.391599655,0.5
,,,6.391999722,0.5
,,,6.392399788,0.48
,,,6.392799854,0.48
,,,6.393199921,0.48
,,,6.393599987,0.48
,,,6.394000053,0.5
,,,6.394399643,0.48
,,,6.394799709,0.5
,,,6.395199776,0.48
,,,6.395599842,0.48
,,,6.395999908,0.5
,,,6.396399975,0.48
,,,6.396800041,0.48
,,,6.397199631,0.48
,,,6.397599697,0.5
,,,6.397999763,0.48
,,,6.39839983,0.5
,,,6.398799896,0.48
,,,6.399199963,0.5
,,,6.399600029,0.48
,,,6.399999619,0.5
,,,6.400399685,0.5
,,,6.400799751,0.48
,,,6.401199818,0.48
,,,6.401599884,0.5
,,,6.40199995,0.5
,,,6.402400017,0.5
,,,6.402799606,0.48
,,,6.403199673,0.48
,,,6.403599739,0.48
,,,6.403999805,0.48
,,,6.404399872,0.48
,,,6.404799938,0.48
,,,6.405200005,0.5
,,,6.405600071,0.48
,,,6.40599966,0.48
,,,6.406399727,0.48
,,,6.406799793,0.48
,,,6.40719986,0.48
,,,6.407599926,0.48
,,,6.407999992,0.5
,,,6.408400059,0.5
,,,6.408799648,0.48
,,,6.409199715,0.5
,,,6.409599781,0.48
,,,6.409999847,0.48
,,,6.410399914,0.5
,,,6.41079998,0.48
,,,6.411200047,0.48
,,,6.411599636,0.5
,,,6.411999702,0.48
,,,6.412399769,0.5
,,,6.412799835,0.5
,,,6.413199902,0.48
,,,6.413599968,0.48
,,,6.414000034,0.48
,,,6.414399624,0.48
,,,6.41479969,0.5
,,,6.415199757,0.48
,,,6.415599823,0.48
,,,6.415999889,0.48
,,,6.416399956,0.48
,,,6.416800022,0.48
,,,6.417199612,0.5
,,,6.417599678,0.48
,,,6.417999744,0.48
,,,6.418399811,0.48
,,,6.418799877,0.5
,,,6.419199944,0.48
,,,6.41960001,0.48
,,,6.419999599,0.48
,,,6.420399666,0.48
,,,6.420799732,0.5
,,,6.421199799,0.48
,,,6.421599865,0.48
,,,6.421999931,0.48
,,,6.422399998,0.48
,,,6.422800064,0.48
,,,6.423199654,0.48
,,,6.42359972,0.5
,,,6.423999786,0.5
,,,6.424399853,0.5
,,,6.424799919,0.48
,,,6.425199986,0.48
,,,6.425600052,0.5
,,,6.425999641,0.5
,,,6.426399708,0.5
,,,6.426799774,0.52
,,,6.427199841,0.48
,,,6.427599907,0.5
,,,6.427999973,0.48
,,,6.42840004,0.48
,,,6.428799629,0.5
,,,6.429199696,0.5
,,,6.429599762,0.5
,,,6.429999828,0.48
,,,6.430399895,0.46
,,,6.430799961,0.5
,,,6.431200027,0.48
,,,6.431599617,0.48
,,,6.431999683,0.48
,,,6.43239975,0.48
,,,6.432799816,0.48
,,,6.433199883,0.48
,,,6.433599949,0.46
,,,6.434000015,0.5
,,,6.434399605,0.5
,,,6.434799671,0.48
,,,6.435199738,0.48
,,,6.435599804,0.5
,,,6.43599987,0.48
,,,6.436399937,0.48
,,,6.436800003,0.5
,,,6.437200069,0.48
,,,6.437599659,0.5
,,,6.437999725,0.5
,,,6.438399792,0.48
,,,6.438799858,0.5
,,,6.439199924,0.5
,,,6.439599991,0.48
,,,6.440000057,0.48
,,,6.440399647,0.48
,,,6.440799713,0.48
,,,6.44119978,0.48
,,,6.441599846,0.5
,,,6.441999912,0.48
,,,6.442399979,0.48
,,,6.442800045,0.48
,,,6.443199635,0.48
,,,6.443599701,0.5
,,,6.443999767,0.48
,,,6.444399834,0.48
,,,6.4447999,0.48
,,,6.445199966,0.48
,,,6.445600033,0.48
,,,6.445999622,0.5
,,,6.446399689,0.5
,,,6.446799755,0.5
,,,6.447199821,0.48
,,,6.447599888,0.5
,,,6.447999954,0.5
,,,6.448400021,0.48
,,,6.44879961,0.48
,,,6.449199677,0.5
,,,6.449599743,0.48
,,,6.449999809,0.5
,,,6.450399876,0.5
,,,6.450799942,0.48
,,,6.451200008,0.48
,,,6.451600075,0.48
,,,6.451999664,0.5
,,,6.452399731,0.5
,,,6.452799797,0.48
,,,6.453199863,0.48
,,,6.45359993,0.48
,,,6.453999996,0.48
,,,6.454400063,0.48
,,,6.454799652,0.5
,,,6.455199718,0.5
,,,6.455599785,0.48
,,,6.455999851,0.48
,,,6.456399918,0.5
,,,6.456799984,0.48
,,,6.45720005,0.5
,,,6.45759964,0.5
,,,6.457999706,0.5
,,,6.458399773,0.5
,,,6.458799839,0.5
,,,6.459199905,0.48
,,,6.459599972,0.5
,,,6.460000038,0.48
,,,6.460399628,0.48
,,,6.460799694,0.5
,,,6.46119976,0.48
,,,6.461599827,0.5
,,,6.461999893,0.5
,,,6.46239996,0.48
,,,6.462800026,0.48
,,,6.463199615,0.48
,,,6.463599682,0.5
,,,6.463999748,0.48
,,,6.464399815,0.48
,,,6.464799881,0.5
,,,6.465199947,0.48
,,,6.465600014,0.5
,,,6.465999603,0.48
,,,6.46639967,0.5
,,,6.466799736,0.5
,,,6.467199802,0.48
,,,6.467599869,0.48
,,,6.467999935,0.5
,,,6.468400002,0.48
,,,6.468800068,0.5
,,,6.469199657,0.48
,,,6.469599724,0.5
,,,6.46999979,0.48
,,,6.470399857,0.48
,,,6.470799923,0.48
,,,6.471199989,0.48
,,,6.471600056,0.48
,,,6.471999645,0.5
,,,6.472399712,0.48
,,,6.472799778,0.5
,,,6.473199844,0.48
,,,6.473599911,0.48
,,,6.473999977,0.48
,,,6.474400043,0.5
,,,6.474799633,0.48
,,,6.475199699,0.5
,,,6.475599766,0.48
,,,6.475999832,0.48
,,,6.476399899,0.48
,,,6.476799965,0.48
,,,6.477200031,0.5
,,,6.477599621,0.48
,,,6.477999687,0.48
,,,6.478399754,0.5
,,,6.47879982,0.48
,,,6.479199886,0.5
,,,6.479599953,0.5
,,,6.480000019,0.48
,,,6.480399609,0.5
,,,6.480799675,0.48
,,,6.481199741,0.48
,,,6.481599808,0.48
,,,6.481999874,0.48
,,,6.48239994,0.5
,,,6.482800007,0.5
,,,6.483200073,0.5
,,,6.483599663,0.5
,,,6.483999729,0.5
,,,6.484399796,0.5
,,,6.484799862,0.48
,,,6.485199928,0.5
,,,6.485599995,0.48
,,,6.486000061,0.48
,,,6.486399651,0.48
,,,6.486799717,0.48
,,,6.487199783,0.48
,,,6.48759985,0.5
,,,6.487999916,0.5
,,,6.488399982,0.48
,,,6.488800049,0.48
,,,6.489199638,0.48
,,,6.489599705,0.46
,,,6.489999771,0.5
,,,6.490399837,0.48
,,,6.490799904,0.5
,,,6.49119997,0.5
,,,6.491600037,0.48
,,,6.491999626,0.5
,,,6.492399693,0.5
,,,6.492799759,0.5
,,,6.493199825,0.48
,,,6.493599892,0.48
,,,6.493999958,0.5
,,,6.494400024,0.48
,,,6.494799614,0.48
,,,6.49519968,0.5
,,,6.495599747,0.48
,,,6.495999813,0.48
,,,6.496399879,0.5
,,,6.496799946,0.48
,,,6.497200012,0.5
,,,6.497599602,0.48
,,,6.497999668,0.5
,,,6.498399735,0.48
,,,6.498799801,0.48
,,,6.499199867,0.5
,,,6.499599934,0.48
,,,6.5,0.48
,,,6.500400066,0.5
,,,6.500799656,0.48
,,,6.501199722,0.48
,,,6.501599789,0.48
,,,6.501999855,0.5
,,,6.502399921,0.5
,,,6.502799988,0.48
,,,6.503200054,0.5
,,,6.503599644,0.48
,,,6.50399971,0.48
,,,6.504399776,0.48
,,,6.504799843,0.5
,,,6.505199909,0.48
,,,6.505599976,0.5
,,,6.506000042,0.48
,,,6.506399632,0.48
,,,6.506799698,0.5
,,,6.507199764,0.5
,,,6.507599831,0.5
,,,6.507999897,0.48
,,,6.508399963,0.48
,,,6.50880003,0.48
,,,6.509199619,0.48
,,,6.509599686,0.48
,,,6.509999752,0.48
,,,6.510399818,0.5
,,,6.510799885,0.48
,,,6.511199951,0.48
,,,6.511600018,0.48
,,,6.511999607,0.5
,,,6.512399673,0.5
,,,6.51279974,0.5
,,,6.513199806,0.46
,,,6.513599873,0.5
,,,6.513999939,0.48
,,,6.514400005,0.48
,,,6.514800072,0.48
,,,6.515199661,0.48
,,,6.515599728,0.5
,,,6.515999794,0.48
,,,6.51639986,0.48
,,,6.516799927,0.5
,,,6.517199993,0.48
,,,6.51760006,0.48
,,,6.517999649,0.48
,,,6.518399715,0.48
,,,6.518799782,0.5
,,,6.519199848,0.48
,,,6.519599915,0.48
,,,6.519999981,0.48
,,,6.520400047,0.5
,,,6.520799637,0.48
,,,6.521199703,0.48
,,,6.52159977,0.48
,,,6.521999836,0.48
,,,6.522399902,0.5
,,,6.522799969,0.5
,,,6.523200035,0.5
,,,6.523599625,0.48
,,,6.523999691,0.48
,,,6.524399757,0.48
,,,6.524799824,0.48
,,,6.52519989,0.48
,,,6.525599957,0.48
,,,6.526000023,0.48
,,,6.526399612,0.48
,,,6.526799679,0.5
,,,6.527199745,0.48
,,,6.527599812,0.48
,,,6.527999878,0.5
,,,6.528399944,0.48
,,,6.528800011,0.48
,,,6.5291996,0.5
,,,6.529599667,0.5
,,,6.529999733,0.48
,,,6.530399799,0.48
,,,6.530799866,0.48
,,,6.531199932,0.5
,,,6.531599998,0.48
,,,6.532000065,0.48
,,,6.532399654,0.48
,,,6.532799721,0.48
,,,6.533199787,0.5
,,,6.533599854,0.48
,,,6.53399992,0.5
,,,6.534399986,0.5
,,,6.534800053,0.5
,,,6.535199642,0.48
,,,6.535599709,0.5
,,,6.535999775,0.48
,,,6.536399841,0.48
,,,6.536799908,0.48
,,,6.537199974,0.5
,,,6.53760004,0.5
,,,6.53799963,0.48
,,,6.538399696,0.5
,,,6.538799763,0.5
,,,6.539199829,0.48
,,,6.539599895,0.48
,,,6.539999962,0.5
,,,6.540400028,0.48
,,,6.540799618,0.5
,,,6.541199684,0.48
,,,6.541599751,0.48
,,,6.541999817,0.52
,,,6.542399883,0.52
,,,6.54279995,0.48
,,,6.543200016,0.5
,,,6.543599606,0.48
,,,6.543999672,0.5
,,,6.544399738,0.5
,,,6.544799805,0.5
,,,6.545199871,0.5
,,,6.545599937,0.5
,,,6.546000004,0.5
,,,6.54640007,0.48
,,,6.54679966,0.48
,,,6.547199726,0.48
,,,6.547599792,0.5
,,,6.547999859,0.5
,,,6.548399925,0.5
,,,6.548799992,0.48
,,,6.549200058,0.48
,,,6.549599648,0.48
,,,6.549999714,0.48
,,,6.55039978,0.5
,,,6.550799847,0.5
,,,6.551199913,0.48
,,,6.551599979,0.48
,,,6.552000046,0.5
,,,6.552399635,0.5
,,,6.552799702,0.5
,,,6.553199768,0.48
,,,6.553599834,0.48
,,,6.553999901,0.5
,,,6.554399967,0.48
,,,6.554800034,0.48
,,,6.555199623,0.5
,,,6.555599689,0.48
,,,6.555999756,0.48
,,,6.556399822,0.48
,,,6.556799889,0.48
,,,6.557199955,0.48
,,,6.557600021,0.48
,,,6.557999611,0.48
,,,6.558399677,0.48
,,,6.558799744,0.5
,,,6.55919981,0.5
,,,6.559599876,0.48
,,,6.559999943,0.48
,,,6.560400009,0.5
,,,6.560799599,0.5
,,,6.561199665,0.48
,,,6.561599731,0.5
,,,6.561999798,0.48
,,,6.562399864,0.48
,,,6.562799931,0.48
,,,6.563199997,0.5
,,,6.563600063,0.5
,,,6.563999653,0.48
,,,6.564399719,0.48
,,,6.564799786,0.5
,,,6.565199852,0.5
,,,6.565599918,0.5
,,,6.565999985,0.48
,,,6.566400051,0.48
,,,6.566799641,0.48
,,,6.567199707,0.48
,,,6.567599773,0.48
,,,6.56799984,0.5
,,,6.568399906,0.5
,,,6.568799973,0.48
,,,6.569200039,0.48
,,,6.569599628,0.48
,,,6.569999695,0.5
,,,6.570399761,0.48
,,,6.570799828,0.48
,,,6.571199894,0.48
,,,6.57159996,0.48
,,,6.572000027,0.48
,,,6.572399616,0.48
,,,6.572799683,0.48
,,,6.573199749,0.48
,,,6.573599815,0.48
,,,6.573999882,0.48
,,,6.574399948,0.5
,,,6.574800015,0.48
,,,6.575199604,0.46
,,,6.57559967,0.48
,,,6.575999737,0.48
,,,6.576399803,0.5
,,,6.57679987,0.46
,,,6.577199936,0.5
,,,6.577600002,0.5
